;id;open tasks;sink;source;time;x;y
3105;75;[3],[2];(11, 10);(0, 1);157;5;1
3106;76;[3],[3];(11, 10);(0, 10);157;4;1
3107;77;[1],[1];(11, 4);(0, 10);157;5;8
3108;78;[3],[2];(11, 10);(0, 10);157;3;3
3109;79;[1],[1];(11, 4);(0, 10);157;3;9
3110;80;[2],[2];(11, 10);(0, 10);157;5;11
3111;81;[1],[2];(11, 4);(0, 10);157;1;8
3112;82;[1],[3];(11, 4);(0, 4);157;1;3
3113;83;[1],[3];(11, 4);(0, 1);157;0;1
3114;84;[1],[3];(11, 7);(0, 1);157;0;1
3115;85;[1],[2];(11, 7);(0, 10);157;0;10
3116;86;[2],[3];(11, 7);(0, 7);157;0;7
3117;87;[1],[3];(11, 1);(0, 1);157;0;1
3118;88;[1],[2];(11, 1);(0, 7);157;0;7
3119;89;[2],[1];(11, 7);(0, 4);157;0;4
3120;68;[3],[1];(11, 1);(0, 7);158;5;1
3121;71;[2],[3];(11, 7);(0, 7);158;4;7
3122;72;[2],[3];(11, 7);(0, 4);158;4;8
3123;73;[2],[1];(11, 7);(0, 7);158;4;10
3124;74;[2],[3];(11, 4);(0, 7);158;4;10
3125;75;[3],[2];(11, 10);(0, 1);158;5;1
3126;76;[3],[3];(11, 10);(0, 10);158;4;1
3127;77;[1],[1];(11, 4);(0, 10);158;5;8
3128;78;[3],[2];(11, 10);(0, 10);158;3;3
3129;79;[1],[1];(11, 4);(0, 10);158;3;9
3130;80;[2],[2];(11, 10);(0, 10);158;5;11
3131;81;[1],[2];(11, 4);(0, 10);158;1;8
3132;82;[1],[3];(11, 4);(0, 4);158;1;3
3133;83;[1],[3];(11, 4);(0, 1);158;0;1
3134;84;[1],[3];(11, 7);(0, 1);158;0;1
3135;85;[1],[2];(11, 7);(0, 10);158;0;10
3136;86;[2],[3];(11, 7);(0, 7);158;0;7
3137;87;[1],[3];(11, 1);(0, 1);158;0;1
3138;88;[1],[2];(11, 1);(0, 7);158;0;7
3139;89;[2],[1];(11, 7);(0, 4);158;0;4
3140;68;[3],[1];(11, 1);(0, 7);159;5;1
3141;71;[2],[3];(11, 7);(0, 7);159;4;7
3142;72;[2],[3];(11, 7);(0, 4);159;4;8
3143;73;[2],[1];(11, 7);(0, 7);159;4;10
3144;74;[2],[3];(11, 4);(0, 7);159;4;10
3145;75;[3],[2];(11, 10);(0, 1);159;5;1
3146;76;[3],[3];(11, 10);(0, 10);159;4;1
3147;77;[1],[1];(11, 4);(0, 10);159;5;8
3148;78;[3],[2];(11, 10);(0, 10);159;3;3
3149;79;[1],[1];(11, 4);(0, 10);159;3;9
3150;80;[2],[2];(11, 10);(0, 10);159;5;11
3151;81;[1],[2];(11, 4);(0, 10);159;1;8
3152;82;[1],[3];(11, 4);(0, 4);159;1;3
3153;83;[1],[3];(11, 4);(0, 1);159;0;1
3154;84;[1],[3];(11, 7);(0, 1);159;0;1
3155;85;[1],[2];(11, 7);(0, 10);159;0;10
3156;86;[2],[3];(11, 7);(0, 7);159;0;7
3157;87;[1],[3];(11, 1);(0, 1);159;0;1
3158;88;[1],[2];(11, 1);(0, 7);159;0;7
3159;89;[2],[1];(11, 7);(0, 4);159;0;4
3160;68;[3],[1];(11, 1);(0, 7);160;5;1
3161;71;[2],[3];(11, 7);(0, 7);160;4;7
3162;72;[2],[3];(11, 7);(0, 4);160;4;8
3163;73;[2],[1];(11, 7);(0, 7);160;4;10
3164;74;[2],[3];(11, 4);(0, 7);160;4;10
3165;75;[3],[2];(11, 10);(0, 1);160;5;1
3166;76;[3],[3];(11, 10);(0, 10);160;4;1
3167;77;[1],[1];(11, 4);(0, 10);160;5;8
3168;78;[3],[2];(11, 10);(0, 10);160;3;3
3169;79;[1],[1];(11, 4);(0, 10);160;3;9
3170;80;[2],[2];(11, 10);(0, 10);160;5;11
3171;81;[1],[2];(11, 4);(0, 10);160;1;8
3172;82;[1],[3];(11, 4);(0, 4);160;1;3
3173;83;[1],[3];(11, 4);(0, 1);160;0;1
3174;84;[1],[3];(11, 7);(0, 1);160;0;1
3175;85;[1],[2];(11, 7);(0, 10);160;0;10
3176;86;[2],[3];(11, 7);(0, 7);160;0;7
3177;87;[1],[3];(11, 1);(0, 1);160;0;1
3178;88;[1],[2];(11, 1);(0, 7);160;0;7
3179;89;[2],[1];(11, 7);(0, 4);160;0;4
3180;68;[3],[1];(11, 1);(0, 7);161;5;1
3181;71;[2],[3];(11, 7);(0, 7);161;4;7
3182;72;[2],[3];(11, 7);(0, 4);161;4;8
3183;73;[2],[1];(11, 7);(0, 7);161;4;10
3184;74;[2],[3];(11, 4);(0, 7);161;4;10
3185;75;[3],[2];(11, 10);(0, 1);161;5;1
3186;76;[3],[3];(11, 10);(0, 10);161;4;1
3187;77;[1],[1];(11, 4);(0, 10);161;5;8
3188;78;[3],[2];(11, 10);(0, 10);161;3;3
3189;79;[1],[1];(11, 4);(0, 10);161;3;9
3190;80;[2],[2];(11, 10);(0, 10);161;5;11
3191;81;[1],[2];(11, 4);(0, 10);161;1;8
3192;82;[1],[3];(11, 4);(0, 4);161;1;3
3193;83;[1],[3];(11, 4);(0, 1);161;0;1
3194;84;[1],[3];(11, 7);(0, 1);161;0;1
3195;85;[1],[2];(11, 7);(0, 10);161;0;10
3196;86;[2],[3];(11, 7);(0, 7);161;0;7
3197;87;[1],[3];(11, 1);(0, 1);161;0;1
3198;88;[1],[2];(11, 1);(0, 7);161;0;7
3199;89;[2],[1];(11, 7);(0, 4);161;0;4
3200;68;[3],[1];(11, 1);(0, 7);162;5;1
3201;71;[2],[3];(11, 7);(0, 7);162;4;7
3202;72;[2],[3];(11, 7);(0, 4);162;4;8
3203;73;[2],[1];(11, 7);(0, 7);162;4;10
3204;74;[2],[3];(11, 4);(0, 7);162;4;10
3205;75;[3],[2];(11, 10);(0, 1);162;5;1
3206;76;[3],[3];(11, 10);(0, 10);162;4;1
3207;77;[1],[1];(11, 4);(0, 10);162;5;8
3208;78;[3],[2];(11, 10);(0, 10);162;3;3
3209;79;[1],[1];(11, 4);(0, 10);162;3;9
3210;80;[2],[2];(11, 10);(0, 10);162;5;11
3211;81;[1],[2];(11, 4);(0, 10);162;1;8
3212;82;[1],[3];(11, 4);(0, 4);162;1;3
3213;83;[1],[3];(11, 4);(0, 1);162;0;1
3214;84;[1],[3];(11, 7);(0, 1);162;0;1
3215;85;[1],[2];(11, 7);(0, 10);162;0;10
3216;86;[2],[3];(11, 7);(0, 7);162;0;7
3217;87;[1],[3];(11, 1);(0, 1);162;0;1
3218;88;[1],[2];(11, 1);(0, 7);162;0;7
3219;89;[2],[1];(11, 7);(0, 4);162;0;4
3220;68;[3],[1];(11, 1);(0, 7);163;5;1
3221;71;[2],[3];(11, 7);(0, 7);163;4;7
3222;72;[2],[3];(11, 7);(0, 4);163;4;8
3223;73;[2],[1];(11, 7);(0, 7);163;4;10
3224;74;[2],[3];(11, 4);(0, 7);163;4;10
3225;75;[3],[2];(11, 10);(0, 1);163;5;1
3226;76;[3],[3];(11, 10);(0, 10);163;4;1
3227;77;[1],[1];(11, 4);(0, 10);163;5;8
3228;78;[3],[2];(11, 10);(0, 10);163;3;3
3229;79;[1],[1];(11, 4);(0, 10);163;3;9
3230;80;[2],[2];(11, 10);(0, 10);163;5;11
3231;81;[1],[2];(11, 4);(0, 10);163;1;8
3232;82;[1],[3];(11, 4);(0, 4);163;1;3
3233;83;[1],[3];(11, 4);(0, 1);163;0;1
3234;84;[1],[3];(11, 7);(0, 1);163;0;1
3235;85;[1],[2];(11, 7);(0, 10);163;0;10
3236;86;[2],[3];(11, 7);(0, 7);163;0;7
3237;87;[1],[3];(11, 1);(0, 1);163;0;1
3238;88;[1],[2];(11, 1);(0, 7);163;0;7
3239;89;[2],[1];(11, 7);(0, 4);163;0;4
3240;68;[3],[1];(11, 1);(0, 7);164;5;1
3241;71;[2],[3];(11, 7);(0, 7);164;4;7
3242;72;[2],[3];(11, 7);(0, 4);164;4;8
3243;73;[2],[1];(11, 7);(0, 7);164;4;10
3244;74;[2],[3];(11, 4);(0, 7);164;4;10
3245;75;[3],[2];(11, 10);(0, 1);164;5;1
3246;76;[3],[3];(11, 10);(0, 10);164;4;1
3247;77;[1],[1];(11, 4);(0, 10);164;5;8
3248;78;[3],[2];(11, 10);(0, 10);164;3;3
3249;79;[1],[1];(11, 4);(0, 10);164;3;9
3250;80;[2],[2];(11, 10);(0, 10);164;5;11
3251;81;[1],[2];(11, 4);(0, 10);164;1;8
3252;82;[1],[3];(11, 4);(0, 4);164;1;3
3253;83;[1],[3];(11, 4);(0, 1);164;0;1
3254;84;[1],[3];(11, 7);(0, 1);164;0;1
3255;85;[1],[2];(11, 7);(0, 10);164;0;10
3256;86;[2],[3];(11, 7);(0, 7);164;0;7
3257;87;[1],[3];(11, 1);(0, 1);164;0;1
3258;88;[1],[2];(11, 1);(0, 7);164;0;7
3259;89;[2],[1];(11, 7);(0, 4);164;0;4
3260;68;[3],[1];(11, 1);(0, 7);165;5;1
3261;71;[2],[3];(11, 7);(0, 7);165;4;7
3262;72;[2],[3];(11, 7);(0, 4);165;4;8
3263;73;[2],[1];(11, 7);(0, 7);165;4;10
3264;74;[2],[3];(11, 4);(0, 7);165;4;10
3265;75;[3],[2];(11, 10);(0, 1);165;5;1
3266;76;[3],[3];(11, 10);(0, 10);165;4;1
3267;77;[1],[1];(11, 4);(0, 10);165;5;8
3268;78;[3],[2];(11, 10);(0, 10);165;3;3
3269;79;[1],[1];(11, 4);(0, 10);165;3;9
3270;80;[2],[2];(11, 10);(0, 10);165;5;11
3271;81;[1],[2];(11, 4);(0, 10);165;1;8
3272;82;[1],[3];(11, 4);(0, 4);165;1;3
3273;83;[1],[3];(11, 4);(0, 1);165;0;1
3274;84;[1],[3];(11, 7);(0, 1);165;0;1
3275;85;[1],[2];(11, 7);(0, 10);165;0;10
3276;86;[2],[3];(11, 7);(0, 7);165;0;7
3277;87;[1],[3];(11, 1);(0, 1);165;0;1
3278;88;[1],[2];(11, 1);(0, 7);165;0;7
3279;89;[2],[1];(11, 7);(0, 4);165;0;4
3280;68;[3],[1];(11, 1);(0, 7);166;5;1
3281;71;[2],[3];(11, 7);(0, 7);166;4;7
3282;72;[2],[3];(11, 7);(0, 4);166;4;8
3283;73;[2],[1];(11, 7);(0, 7);166;4;10
3284;74;[2],[3];(11, 4);(0, 7);166;4;10
3285;75;[3],[2];(11, 10);(0, 1);166;5;1
3286;76;[3],[3];(11, 10);(0, 10);166;4;1
3287;77;[1],[1];(11, 4);(0, 10);166;5;8
3288;78;[3],[2];(11, 10);(0, 10);166;3;3
3289;79;[1],[1];(11, 4);(0, 10);166;3;9
3290;80;[2],[2];(11, 10);(0, 10);166;5;11
3291;81;[1],[2];(11, 4);(0, 10);166;1;8
3292;82;[1],[3];(11, 4);(0, 4);166;1;3
3293;83;[1],[3];(11, 4);(0, 1);166;0;1
3294;84;[1],[3];(11, 7);(0, 1);166;0;1
3295;85;[1],[2];(11, 7);(0, 10);166;0;10
3296;86;[2],[3];(11, 7);(0, 7);166;0;7
3297;87;[1],[3];(11, 1);(0, 1);166;0;1
3298;88;[1],[2];(11, 1);(0, 7);166;0;7
3299;89;[2],[1];(11, 7);(0, 4);166;0;4
3300;68;[3],[1];(11, 1);(0, 7);167;5;1
3301;71;[2],[3];(11, 7);(0, 7);167;4;7
3302;72;[2],[3];(11, 7);(0, 4);167;4;8
3303;73;[2],[1];(11, 7);(0, 7);167;4;10
3304;74;[2],[3];(11, 4);(0, 7);167;4;10
3305;75;[3],[2];(11, 10);(0, 1);167;5;1
3306;76;[3],[3];(11, 10);(0, 10);167;4;1
3307;77;[1],[1];(11, 4);(0, 10);167;5;8
3308;78;[3],[2];(11, 10);(0, 10);167;3;3
3309;79;[1],[1];(11, 4);(0, 10);167;3;9
3310;80;[2],[2];(11, 10);(0, 10);167;5;11
3311;81;[1],[2];(11, 4);(0, 10);167;1;8
3312;82;[1],[3];(11, 4);(0, 4);167;1;3
3313;83;[1],[3];(11, 4);(0, 1);167;0;1
3314;84;[1],[3];(11, 7);(0, 1);167;0;1
3315;85;[1],[2];(11, 7);(0, 10);167;0;10
3316;86;[2],[3];(11, 7);(0, 7);167;0;7
3317;87;[1],[3];(11, 1);(0, 1);167;0;1
3318;88;[1],[2];(11, 1);(0, 7);167;0;7
3319;89;[2],[1];(11, 7);(0, 4);167;0;4
3320;68;[3],[1];(11, 1);(0, 7);168;5;1
3321;71;[2],[3];(11, 7);(0, 7);168;4;7
3322;72;[2],[3];(11, 7);(0, 4);168;4;8
3323;73;[2],[1];(11, 7);(0, 7);168;4;10
3324;74;[2],[3];(11, 4);(0, 7);168;4;10
3325;75;[3],[2];(11, 10);(0, 1);168;5;1
3326;76;[3],[3];(11, 10);(0, 10);168;4;1
3327;77;[1],[1];(11, 4);(0, 10);168;5;8
3328;78;[3],[2];(11, 10);(0, 10);168;3;3
3329;79;[1],[1];(11, 4);(0, 10);168;3;9
3330;80;[2],[2];(11, 10);(0, 10);168;5;11
3331;81;[1],[2];(11, 4);(0, 10);168;1;8
3332;82;[1],[3];(11, 4);(0, 4);168;1;3
3333;83;[1],[3];(11, 4);(0, 1);168;0;1
3334;84;[1],[3];(11, 7);(0, 1);168;0;1
3335;85;[1],[2];(11, 7);(0, 10);168;0;10
3336;86;[2],[3];(11, 7);(0, 7);168;0;7
3337;87;[1],[3];(11, 1);(0, 1);168;0;1
3338;88;[1],[2];(11, 1);(0, 7);168;0;7
3339;89;[2],[1];(11, 7);(0, 4);168;0;4
3340;68;[3],[1];(11, 1);(0, 7);169;5;1
3341;71;[2],[3];(11, 7);(0, 7);169;4;7
3342;72;[2],[3];(11, 7);(0, 4);169;4;8
3343;73;[2],[1];(11, 7);(0, 7);169;4;10
3344;74;[2],[3];(11, 4);(0, 7);169;4;10
3345;75;[3],[2];(11, 10);(0, 1);169;5;1
3346;76;[3],[3];(11, 10);(0, 10);169;4;1
3347;77;[1],[1];(11, 4);(0, 10);169;5;8
3348;78;[3],[2];(11, 10);(0, 10);169;3;3
3349;79;[1],[1];(11, 4);(0, 10);169;3;9
3350;80;[2],[2];(11, 10);(0, 10);169;5;11
3351;81;[1],[2];(11, 4);(0, 10);169;1;8
3352;82;[1],[3];(11, 4);(0, 4);169;1;3
3353;83;[1],[3];(11, 4);(0, 1);169;0;1
3354;84;[1],[3];(11, 7);(0, 1);169;0;1
3355;85;[1],[2];(11, 7);(0, 10);169;0;10
3356;86;[2],[3];(11, 7);(0, 7);169;0;7
3357;87;[1],[3];(11, 1);(0, 1);169;0;1
3358;88;[1],[2];(11, 1);(0, 7);169;0;7
3359;89;[2],[1];(11, 7);(0, 4);169;0;4
3360;68;[3],[1];(11, 1);(0, 7);170;5;1
3361;71;[2],[3];(11, 7);(0, 7);170;4;7
3362;72;[2],[3];(11, 7);(0, 4);170;4;8
3363;73;[2],[1];(11, 7);(0, 7);170;4;10
3364;74;[2],[3];(11, 4);(0, 7);170;4;10
3365;75;[3],[2];(11, 10);(0, 1);170;5;1
3366;76;[3],[3];(11, 10);(0, 10);170;4;1
3367;77;[1],[1];(11, 4);(0, 10);170;5;8
3368;78;[3],[2];(11, 10);(0, 10);170;3;3
3369;79;[1],[1];(11, 4);(0, 10);170;3;9
3370;80;[2],[2];(11, 10);(0, 10);170;5;11
3371;81;[1],[2];(11, 4);(0, 10);170;1;8
3372;82;[1],[3];(11, 4);(0, 4);170;1;3
3373;83;[1],[3];(11, 4);(0, 1);170;0;1
3374;84;[1],[3];(11, 7);(0, 1);170;0;1
3375;85;[1],[2];(11, 7);(0, 10);170;0;10
3376;86;[2],[3];(11, 7);(0, 7);170;0;7
3377;87;[1],[3];(11, 1);(0, 1);170;0;1
3378;88;[1],[2];(11, 1);(0, 7);170;0;7
3379;89;[2],[1];(11, 7);(0, 4);170;0;4
3380;68;[3],[1];(11, 1);(0, 7);171;5;1
3381;71;[2],[3];(11, 7);(0, 7);171;4;7
3382;72;[2],[3];(11, 7);(0, 4);171;4;8
3383;73;[2],[1];(11, 7);(0, 7);171;4;10
3384;74;[2],[3];(11, 4);(0, 7);171;4;10
3385;75;[3],[2];(11, 10);(0, 1);171;5;1
3386;76;[3],[3];(11, 10);(0, 10);171;4;1
3387;77;[1],[1];(11, 4);(0, 10);171;5;8
3388;78;[3],[2];(11, 10);(0, 10);171;3;3
3389;79;[1],[1];(11, 4);(0, 10);171;3;9
3390;80;[2],[2];(11, 10);(0, 10);171;5;11
3391;81;[1],[2];(11, 4);(0, 10);171;1;8
3392;82;[1],[3];(11, 4);(0, 4);171;1;3
3393;83;[1],[3];(11, 4);(0, 1);171;0;1
3394;84;[1],[3];(11, 7);(0, 1);171;0;1
3395;85;[1],[2];(11, 7);(0, 10);171;0;10
3396;86;[2],[3];(11, 7);(0, 7);171;0;7
3397;87;[1],[3];(11, 1);(0, 1);171;0;1
3398;88;[1],[2];(11, 1);(0, 7);171;0;7
3399;89;[2],[1];(11, 7);(0, 4);171;0;4
3400;68;[3],[1];(11, 1);(0, 7);172;5;1
3401;71;[2],[3];(11, 7);(0, 7);172;4;7
3402;72;[2],[3];(11, 7);(0, 4);172;4;8
3403;73;[2],[1];(11, 7);(0, 7);172;4;10
3404;74;[2],[3];(11, 4);(0, 7);172;4;10
3405;75;[3],[2];(11, 10);(0, 1);172;5;1
3406;76;[3],[3];(11, 10);(0, 10);172;4;1
3407;77;[1],[1];(11, 4);(0, 10);172;5;8
3408;78;[3],[2];(11, 10);(0, 10);172;3;3
3409;79;[1],[1];(11, 4);(0, 10);172;3;9
3410;80;[2],[2];(11, 10);(0, 10);172;5;11
3411;81;[1],[2];(11, 4);(0, 10);172;1;8
3412;82;[1],[3];(11, 4);(0, 4);172;1;3
3413;83;[1],[3];(11, 4);(0, 1);172;0;1
3414;84;[1],[3];(11, 7);(0, 1);172;0;1
3415;85;[1],[2];(11, 7);(0, 10);172;0;10
3416;86;[2],[3];(11, 7);(0, 7);172;0;7
3417;87;[1],[3];(11, 1);(0, 1);172;0;1
3418;88;[1],[2];(11, 1);(0, 7);172;0;7
3419;89;[2],[1];(11, 7);(0, 4);172;0;4
3420;68;[3],[1];(11, 1);(0, 7);173;5;1
3421;71;[2],[3];(11, 7);(0, 7);173;4;7
3422;72;[2],[3];(11, 7);(0, 4);173;4;8
3423;73;[2],[1];(11, 7);(0, 7);173;4;10
3424;74;[2],[3];(11, 4);(0, 7);173;4;10
3425;75;[3],[2];(11, 10);(0, 1);173;5;1
3426;76;[3],[3];(11, 10);(0, 10);173;4;1
3427;77;[1],[1];(11, 4);(0, 10);173;5;8
3428;78;[3],[2];(11, 10);(0, 10);173;3;3
3429;79;[1],[1];(11, 4);(0, 10);173;3;9
3430;80;[2],[2];(11, 10);(0, 10);173;5;11
3431;81;[1],[2];(11, 4);(0, 10);173;1;8
3432;82;[1],[3];(11, 4);(0, 4);173;1;3
3433;83;[1],[3];(11, 4);(0, 1);173;0;1
3434;84;[1],[3];(11, 7);(0, 1);173;0;1
3435;85;[1],[2];(11, 7);(0, 10);173;0;10
3436;86;[2],[3];(11, 7);(0, 7);173;0;7
3437;87;[1],[3];(11, 1);(0, 1);173;0;1
3438;88;[1],[2];(11, 1);(0, 7);173;0;7
3439;89;[2],[1];(11, 7);(0, 4);173;0;4
3440;68;[3],[1];(11, 1);(0, 7);174;5;1
3441;71;[2],[3];(11, 7);(0, 7);174;4;7
3442;72;[2],[3];(11, 7);(0, 4);174;4;8
3443;73;[2],[1];(11, 7);(0, 7);174;4;10
3444;74;[2],[3];(11, 4);(0, 7);174;4;10
3445;75;[3],[2];(11, 10);(0, 1);174;5;1
3446;76;[3],[3];(11, 10);(0, 10);174;4;1
3447;77;[1],[1];(11, 4);(0, 10);174;5;8
3448;78;[3],[2];(11, 10);(0, 10);174;3;3
3449;79;[1],[1];(11, 4);(0, 10);174;3;9
3450;80;[2],[2];(11, 10);(0, 10);174;5;11
3451;81;[1],[2];(11, 4);(0, 10);174;1;8
3452;82;[1],[3];(11, 4);(0, 4);174;1;3
3453;83;[1],[3];(11, 4);(0, 1);174;0;1
3454;84;[1],[3];(11, 7);(0, 1);174;0;1
3455;85;[1],[2];(11, 7);(0, 10);174;0;10
3456;86;[2],[3];(11, 7);(0, 7);174;0;7
3457;87;[1],[3];(11, 1);(0, 1);174;0;1
3458;88;[1],[2];(11, 1);(0, 7);174;0;7
3459;89;[2],[1];(11, 7);(0, 4);174;0;4
3460;68;[3],[1];(11, 1);(0, 7);175;5;1
3461;71;[2],[3];(11, 7);(0, 7);175;4;7
3462;72;[2],[3];(11, 7);(0, 4);175;4;8
3463;73;[2],[1];(11, 7);(0, 7);175;4;10
3464;74;[2],[3];(11, 4);(0, 7);175;4;10
3465;75;[3],[2];(11, 10);(0, 1);175;5;1
3466;76;[3],[3];(11, 10);(0, 10);175;4;1
3467;77;[1],[1];(11, 4);(0, 10);175;5;8
3468;78;[3],[2];(11, 10);(0, 10);175;3;3
3469;79;[1],[1];(11, 4);(0, 10);175;3;9
3470;80;[2],[2];(11, 10);(0, 10);175;5;11
3471;81;[1],[2];(11, 4);(0, 10);175;1;8
3472;82;[1],[3];(11, 4);(0, 4);175;1;3
3473;83;[1],[3];(11, 4);(0, 1);175;0;1
3474;84;[1],[3];(11, 7);(0, 1);175;0;1
3475;85;[1],[2];(11, 7);(0, 10);175;0;10
3476;86;[2],[3];(11, 7);(0, 7);175;0;7
3477;87;[1],[3];(11, 1);(0, 1);175;0;1
3478;88;[1],[2];(11, 1);(0, 7);175;0;7
3479;89;[2],[1];(11, 7);(0, 4);175;0;4
3480;68;[3],[1];(11, 1);(0, 7);176;5;1
3481;71;[2],[3];(11, 7);(0, 7);176;4;7
3482;72;[2],[3];(11, 7);(0, 4);176;4;8
3483;73;[2],[1];(11, 7);(0, 7);176;4;10
3484;74;[2],[3];(11, 4);(0, 7);176;4;10
3485;75;[3],[2];(11, 10);(0, 1);176;5;1
3486;76;[3],[3];(11, 10);(0, 10);176;4;1
3487;77;[1],[1];(11, 4);(0, 10);176;5;8
3488;78;[3],[2];(11, 10);(0, 10);176;3;3
3489;79;[1],[1];(11, 4);(0, 10);176;3;9
3490;80;[2],[2];(11, 10);(0, 10);176;5;11
3491;81;[1],[2];(11, 4);(0, 10);176;1;8
3492;82;[1],[3];(11, 4);(0, 4);176;1;3
3493;83;[1],[3];(11, 4);(0, 1);176;0;1
3494;84;[1],[3];(11, 7);(0, 1);176;0;1
3495;85;[1],[2];(11, 7);(0, 10);176;0;10
3496;86;[2],[3];(11, 7);(0, 7);176;0;7
3497;87;[1],[3];(11, 1);(0, 1);176;0;1
3498;88;[1],[2];(11, 1);(0, 7);176;0;7
3499;89;[2],[1];(11, 7);(0, 4);176;0;4
3500;68;[3],[1];(11, 1);(0, 7);177;5;1
3501;71;[2],[3];(11, 7);(0, 7);177;4;7
3502;72;[2],[3];(11, 7);(0, 4);177;4;8
3503;73;[2],[1];(11, 7);(0, 7);177;4;10
3504;74;[2],[3];(11, 4);(0, 7);177;4;10
3505;75;[3],[2];(11, 10);(0, 1);177;5;1
3506;76;[3],[3];(11, 10);(0, 10);177;4;1
3507;77;[1],[1];(11, 4);(0, 10);177;5;8
3508;78;[3],[2];(11, 10);(0, 10);177;3;3
3509;79;[1],[1];(11, 4);(0, 10);177;3;9
3510;80;[2],[2];(11, 10);(0, 10);177;5;11
3511;81;[1],[2];(11, 4);(0, 10);177;1;8
3512;82;[1],[3];(11, 4);(0, 4);177;1;3
3513;83;[1],[3];(11, 4);(0, 1);177;0;1
3514;84;[1],[3];(11, 7);(0, 1);177;0;1
3515;85;[1],[2];(11, 7);(0, 10);177;0;10
3516;86;[2],[3];(11, 7);(0, 7);177;0;7
3517;87;[1],[3];(11, 1);(0, 1);177;0;1
3518;88;[1],[2];(11, 1);(0, 7);177;0;7
3519;89;[2],[1];(11, 7);(0, 4);177;0;4
3520;68;[3],[1];(11, 1);(0, 7);178;5;1
3521;71;[2],[3];(11, 7);(0, 7);178;4;7
3522;72;[2],[3];(11, 7);(0, 4);178;4;8
3523;73;[2],[1];(11, 7);(0, 7);178;4;10
3524;74;[2],[3];(11, 4);(0, 7);178;4;10
3525;75;[3],[2];(11, 10);(0, 1);178;5;1
3526;76;[3],[3];(11, 10);(0, 10);178;4;1
3527;77;[1],[1];(11, 4);(0, 10);178;5;8
3528;78;[3],[2];(11, 10);(0, 10);178;3;3
3529;79;[1],[1];(11, 4);(0, 10);178;3;9
3530;80;[2],[2];(11, 10);(0, 10);178;5;11
3531;81;[1],[2];(11, 4);(0, 10);178;1;8
3532;82;[1],[3];(11, 4);(0, 4);178;1;3
3533;83;[1],[3];(11, 4);(0, 1);178;0;1
3534;84;[1],[3];(11, 7);(0, 1);178;0;1
3535;85;[1],[2];(11, 7);(0, 10);178;0;10
3536;86;[2],[3];(11, 7);(0, 7);178;0;7
3537;87;[1],[3];(11, 1);(0, 1);178;0;1
3538;88;[1],[2];(11, 1);(0, 7);178;0;7
3539;89;[2],[1];(11, 7);(0, 4);178;0;4
3540;68;[3],[1];(11, 1);(0, 7);179;5;1
3541;71;[2],[3];(11, 7);(0, 7);179;4;7
3542;72;[2],[3];(11, 7);(0, 4);179;4;8
3543;73;[2],[1];(11, 7);(0, 7);179;4;10
3544;74;[2],[3];(11, 4);(0, 7);179;4;10
3545;75;[3],[2];(11, 10);(0, 1);179;5;1
3546;76;[3],[3];(11, 10);(0, 10);179;4;1
3547;77;[1],[1];(11, 4);(0, 10);179;5;8
3548;78;[3],[2];(11, 10);(0, 10);179;3;3
3549;79;[1],[1];(11, 4);(0, 10);179;3;9
3550;80;[2],[2];(11, 10);(0, 10);179;5;11
3551;81;[1],[2];(11, 4);(0, 10);179;1;8
3552;82;[1],[3];(11, 4);(0, 4);179;1;3
3553;83;[1],[3];(11, 4);(0, 1);179;0;1
3554;84;[1],[3];(11, 7);(0, 1);179;0;1
3555;85;[1],[2];(11, 7);(0, 10);179;0;10
3556;86;[2],[3];(11, 7);(0, 7);179;0;7
3557;87;[1],[3];(11, 1);(0, 1);179;0;1
3558;88;[1],[2];(11, 1);(0, 7);179;0;7
3559;89;[2],[1];(11, 7);(0, 4);179;0;4
3560;68;[3],[1];(11, 1);(0, 7);180;5;1
3561;71;[2],[3];(11, 7);(0, 7);180;4;7
3562;72;[2],[3];(11, 7);(0, 4);180;4;8
3563;73;[2],[1];(11, 7);(0, 7);180;4;10
3564;74;[2],[3];(11, 4);(0, 7);180;4;10
3565;75;[3],[2];(11, 10);(0, 1);180;5;1
3566;76;[3],[3];(11, 10);(0, 10);180;4;1
3567;77;[1],[1];(11, 4);(0, 10);180;5;8
3568;78;[3],[2];(11, 10);(0, 10);180;3;3
3569;79;[1],[1];(11, 4);(0, 10);180;3;9
3570;80;[2],[2];(11, 10);(0, 10);180;5;11
3571;81;[1],[2];(11, 4);(0, 10);180;1;8
3572;82;[1],[3];(11, 4);(0, 4);180;1;3
3573;83;[1],[3];(11, 4);(0, 1);180;0;1
3574;84;[1],[3];(11, 7);(0, 1);180;0;1
3575;85;[1],[2];(11, 7);(0, 10);180;0;10
3576;86;[2],[3];(11, 7);(0, 7);180;0;7
3577;87;[1],[3];(11, 1);(0, 1);180;0;1
3578;88;[1],[2];(11, 1);(0, 7);180;0;7
3579;89;[2],[1];(11, 7);(0, 4);180;0;4
3580;68;[3],[1];(11, 1);(0, 7);181;5;1
3581;71;[2],[3];(11, 7);(0, 7);181;4;7
3582;72;[2],[3];(11, 7);(0, 4);181;4;8
3583;73;[2],[1];(11, 7);(0, 7);181;4;10
3584;74;[2],[3];(11, 4);(0, 7);181;4;10
3585;75;[3],[2];(11, 10);(0, 1);181;5;1
3586;76;[3],[3];(11, 10);(0, 10);181;4;1
